opeid,grad_count,date_release,degree_level,name,st,lat,lon
00105100,152040,2021-07,05,The University of Alabama,01,33.211875,-87.545978
00105100,37229,2021-07,07,The University of Alabama,01,33.211875,-87.545978
00105100,5303,2021-07,17,The University of Alabama,01,33.211875,-87.545978
00105100,5512,2021-07,18,The University of Alabama,01,33.211875,-87.545978
00105200,278,2021-07,02,University of Alabama at Birmingham,01,33.505697,-86.799345
00105200,26744,2021-07,05,University of Alabama at Birmingham,01,33.505697,-86.799345
00105200,18727,2021-07,07,University of Alabama at Birmingham,01,33.505697,-86.799345
00105200,2504,2021-07,17,University of Alabama at Birmingham,01,33.505697,-86.799345
00105200,4262,2021-07,18,University of Alabama at Birmingham,01,33.505697,-86.799345
00105500,5,2021-07,01,University of Alabama in Huntsville,01,34.724557,-86.640449
00105500,28840,2021-07,05,University of Alabama in Huntsville,01,34.724557,-86.640449
00105500,5459,2021-07,07,University of Alabama in Huntsville,01,34.724557,-86.640449
00105500,474,2021-07,17,University of Alabama in Huntsville,01,34.724557,-86.640449
00105500,66,2021-07,18,University of Alabama in Huntsville,01,34.724557,-86.640449
00108100,218174,2021-07,05,Arizona State University Campus Immersion,04,33.417721,-111.934383
00108100,47060,2021-07,07,Arizona State University Campus Immersion,04,33.417721,-111.934383
00108100,7097,2021-07,17,Arizona State University Campus Immersion,04,33.417721,-111.934383
00108100,2967,2021-07,18,Arizona State University Campus Immersion,04,33.417721,-111.934383
00108200,3884,2021-07,01,Northern Arizona University,04,35.188449,-111.653724
00108200,121,2021-07,02,Northern Arizona University,04,35.188449,-111.653724
00108200,111646,2021-07,05,Northern Arizona University,04,35.188449,-111.653724
00108200,24918,2021-07,07,Northern Arizona University,04,35.188449,-111.653724
00108200,704,2021-07,17,Northern Arizona University,04,35.188449,-111.653724
00108200,372,2021-07,18,Northern Arizona University,04,35.188449,-111.653724
00108300,184291,2021-07,05,University of Arizona,04,32.232672,-110.950815
00108300,22261,2021-07,07,University of Arizona,04,32.232672,-110.950815
00108300,6835,2021-07,17,University of Arizona,04,32.232672,-110.950815
00108300,5365,2021-07,18,University of Arizona,04,32.232672,-110.950815
00134500,1265,2020-07,03,Adams State University,08,37.473636,-105.879642
00134500,12200,2020-07,05,Adams State University,08,37.473636,-105.879642
00134500,6573,2020-07,07,Adams State University,08,37.473636,-105.879642
00134600,11596,2020-07,01,Arapahoe Community College,08,39.607505,-105.018631
00134600,4773,2020-07,02,Arapahoe Community College,08,39.607505,-105.018631
00134600,15124,2020-07,03,Arapahoe Community College,08,39.607505,-105.018631
00134800,3068,2020-07,05,Colorado School of Mines,08,39.751443,-105.223364
00134800,6817,2020-07,07,Colorado School of Mines,08,39.751443,-105.223364
00134800,6,2020-07,08,Colorado School of Mines,08,39.751443,-105.223364
00134800,1598,2020-07,17,Colorado School of Mines,08,39.751443,-105.223364
00134900,76400,2020-07,05,University of Northern Colorado,08,40.410855,-104.692777
00134900,17999,2020-07,07,University of Northern Colorado,08,40.410855,-104.692777
00134900,2109,2020-07,17,University of Northern Colorado,08,40.410855,-104.692777
00135000,170490,2020-07,05,Colorado State University-Fort Collins,08,40.574805,-105.080732
00135000,34432,2020-07,07,Colorado State University-Fort Collins,08,40.574805,-105.080732
00135000,5720,2020-07,17,Colorado State University-Fort Collins,08,40.574805,-105.080732
00135000,3934,2020-07,18,Colorado State University-Fort Collins,08,40.574805,-105.080732
00135300,42,2020-07,03,Fort Lewis College,08,37.275939,-107.867422
00135300,26892,2020-07,05,Fort Lewis College,08,37.275939,-107.867422
00135500,987,2020-07,01,Lamar Community College,08,38.068886,-102.616144
00135500,162,2020-07,02,Lamar Community College,08,38.068886,-102.616144
00135500,2822,2020-07,03,Lamar Community College,08,38.068886,-102.616144
00135800,967,2020-07,01,Colorado Mesa University,08,39.080643,-108.553275
00135800,205,2020-07,02,Colorado Mesa University,08,39.080643,-108.553275
00135800,4584,2020-07,03,Colorado Mesa University,08,39.080643,-108.553275
00135800,24505,2020-07,05,Colorado Mesa University,08,39.080643,-108.553275
00135800,43,2020-07,06,Colorado Mesa University,08,39.080643,-108.553275
00135800,697,2020-07,07,Colorado Mesa University,08,39.080643,-108.553275
00135900,116,2020-07,01,Colorado Northwestern Community College,08,40.081112,-108.790048
00135900,755,2020-07,02,Colorado Northwestern Community College,08,40.081112,-108.790048
00135900,3271,2020-07,03,Colorado Northwestern Community College,08,40.081112,-108.790048
00136000,99987,2020-07,05,Metropolitan State University of Denver,08,39.744202,-105.00504
00136000,550,2020-07,07,Metropolitan State University of Denver,08,39.744202,-105.00504
00136100,2256,2020-07,01,Northeastern Junior College,08,40.637215,-103.197329
00136100,1771,2020-07,02,Northeastern Junior College,08,40.637215,-103.197329
00136100,6644,2020-07,03,Northeastern Junior College,08,40.637215,-103.197329
00136200,5688,2020-07,01,Otero College,08,37.969984,-103.544874
00136200,2146,2020-07,02,Otero College,08,37.969984,-103.544874
00136200,5046,2020-07,03,Otero College,08,37.969984,-103.544874
00136500,29567,2020-07,05,Colorado State University Pueblo,08,38.30859,-104.579033
00136500,1988,2020-07,07,Colorado State University Pueblo,08,38.30859,-104.579033
00136800,4532,2020-07,01,Trinidad State College,08,37.172059,-104.513451
00136800,5253,2020-07,02,Trinidad State College,08,37.172059,-104.513451
00136800,5785,2020-07,03,Trinidad State College,08,37.172059,-104.513451
00137000,217944,2020-07,05,University of Colorado Boulder,08,40.008781,-105.270823
00137000,32376,2020-07,07,University of Colorado Boulder,08,40.008781,-105.270823
00137000,9303,2020-07,17,University of Colorado Boulder,08,40.008781,-105.270823
00137000,4933,2020-07,18,University of Colorado Boulder,08,40.008781,-105.270823
00137200,17490,2020-07,05,Western Colorado University,08,38.549936,-106.919132
00137200,180,2020-07,07,Western Colorado University,08,38.549936,-106.919132
00137400,5402,2023-01,03,Albertus Magnus College,09,41.332519,-72.923848
00137400,14198,2022-04,05,Albertus Magnus College,09,41.332519,-72.923848
00137800,62176,2021-01,05,Central Connecticut State University,09,41.692502,-72.765991
00137800,17067,2021-01,07,Central Connecticut State University,09,41.692502,-72.765991
00137800,111,2021-01,17,Central Connecticut State University,09,41.692502,-72.765991
00137900,6701,2022-04,05,Connecticut College,09,41.379833,-72.107321
00138000,327,2021-01,03,Western Connecticut State University,09,41.400365,-73.444264
00138000,12472,2021-01,05,Western Connecticut State University,09,41.400365,-73.444264
00138000,5907,2021-01,07,Western Connecticut State University,09,41.400365,-73.444264
00138000,48,2021-01,18,Western Connecticut State University,09,41.400365,-73.444264
00138500,3256,2023-01,05,Fairfield University,09,41.157673,-73.255903
00139200,2453,2021-01,01,Manchester Community College,09,41.761625,-72.561939
00139200,26,2021-01,02,Manchester Community College,09,41.761625,-72.561939
00139200,2306,2021-01,03,Manchester Community College,09,41.761625,-72.561939
00139300,81,2022-04,03,Mitchell College,09,41.328013,-72.09523
00139300,867,2022-04,05,Mitchell College,09,41.328013,-72.09523
00139700,746,2023-01,01,University of New Haven,09,41.291314,-72.961472
00139700,196,2022-04,03,University of New Haven,09,41.291314,-72.961472
00139700,10674,2022-04,05,University of New Haven,09,41.291314,-72.961472
00139700,8028,2023-01,07,University of New Haven,09,41.291314,-72.961472
00139800,1200,2021-01,01,Northwestern Connecticut Community College,09,41.920668,-73.058734
00139800,14,2021-01,02,Northwestern Connecticut Community College,09,41.920668,-73.058734
00139800,3745,2021-01,03,Northwestern Connecticut Community College,09,41.920668,-73.058734
00139900,1280,2021-01,01,Norwalk Community College,09,41.102574,-73.450965
00139900,12,2021-01,02,Norwalk Community College,09,41.102574,-73.450965
00139900,1939,2021-01,03,Norwalk Community College,09,41.102574,-73.450965
00140200,16272,2022-04,05,Quinnipiac University,09,41.418915,-72.894117
00140200,6100,2023-01,07,Quinnipiac University,09,41.418915,-72.894117
00140200,2042,2023-01,18,Quinnipiac University,09,41.418915,-72.894117
00140300,462,2022-04,03,Sacred Heart University,09,41.220893,-73.243332
00140300,34193,2022-04,05,Sacred Heart University,09,41.220893,-73.243332
00140300,16354,2022-04,07,Sacred Heart University,09,41.220893,-73.243332
00140300,489,2022-04,18,Sacred Heart University,09,41.220893,-73.243332
00140600,48009,2021-01,05,Southern Connecticut State University,09,41.333225,-72.947897
00140600,12271,2021-01,07,Southern Connecticut State University,09,41.333225,-72.947897
00140600,10,2021-01,18,Southern Connecticut State University,09,41.333225,-72.947897
00140900,3340,2022-04,05,University of Saint Joseph,09,41.781041,-72.72965
00140900,2529,2022-04,07,University of Saint Joseph,09,41.781041,-72.72965
00141600,7485,2023-01,05,University of Bridgeport,09,41.164741,-73.190166
00141600,7152,2023-01,07,University of Bridgeport,09,41.164741,-73.190166
00141600,40,2023-01,17,University of Bridgeport,09,41.164741,-73.190166
00141600,584,2023-01,18,University of Bridgeport,09,41.164741,-73.190166
00141700,121,2022-04,03,University of Connecticut,09,41.809098,-72.249948
00141700,65146,2022-04,05,University of Connecticut,09,41.809098,-72.249948
00141700,8079,2022-04,07,University of Connecticut,09,41.809098,-72.249948
00141700,1573,2022-04,17,University of Connecticut,09,41.809098,-72.249948
00141700,1522,2022-04,18,University of Connecticut,09,41.809098,-72.249948
00142200,721,2022-04,03,University of Hartford,09,41.798591,-72.715213
00142200,12258,2022-04,05,University of Hartford,09,41.798591,-72.715213
00142200,2459,2022-04,07,University of Hartford,09,41.798591,-72.715213
00142200,306,2022-04,18,University of Hartford,09,41.798591,-72.715213
00142500,332,2021-01,03,Eastern Connecticut State University,09,41.721673,-72.218753
00142500,35757,2021-01,05,Eastern Connecticut State University,09,41.721673,-72.218753
00142500,2757,2021-01,07,Eastern Connecticut State University,09,41.721673,-72.218753
00154100,126,2022-04,01,Abraham Baldwin Agricultural College,13,31.481889,-83.528281
00154100,41,2022-04,02,Abraham Baldwin Agricultural College,13,31.481889,-83.528281
00154100,14762,2022-04,03,Abraham Baldwin Agricultural College,13,31.481889,-83.528281
00154100,1276,2022-04,05,Abraham Baldwin Agricultural College,13,31.481889,-83.528281
00154200,5151,2023-01,05,Agnes Scott College,13,33.769268,-84.295459
00154200,312,2023-01,07,Agnes Scott College,13,33.769268,-84.295459
00154400,14,2022-04,03,Albany State University,13,31.56928,-84.141825
00154400,18201,2022-04,05,Albany State University,13,31.56928,-84.141825
00154400,3707,2022-04,07,Albany State University,13,31.56928,-84.141825
00155400,9888,2023-01,05,Berry College,13,34.290414,-85.189202
00155400,1198,2023-01,07,Berry College,13,34.290414,-85.189202
00155800,855,2022-04,01,College of Coastal Georgia,13,31.181983,-81.486169
00155800,1547,2022-04,02,College of Coastal Georgia,13,31.181983,-81.486169
00155800,6325,2022-04,03,College of Coastal Georgia,13,31.181983,-81.486169
00155800,1711,2022-04,05,College of Coastal Georgia,13,31.181983,-81.486169
00156100,35,2022-04,01,Columbus State University,13,32.50096,-84.94106
00156100,1570,2022-04,02,Columbus State University,13,32.50096,-84.94106
00156100,787,2022-04,03,Columbus State University,13,32.50096,-84.94106
00156100,27357,2022-04,05,Columbus State University,13,32.50096,-84.94106
00156100,8544,2022-04,07,Columbus State University,13,32.50096,-84.94106
00156100,11,2022-04,17,Columbus State University,13,32.50096,-84.94106
00156300,320,2023-01,03,Emmanuel College,13,34.283641,-83.14822
00156300,1055,2023-01,05,Emmanuel College,13,34.283641,-83.14822
00156600,214,2022-04,03,Fort Valley State University,13,32.537595,-83.89537
00156600,10815,2022-04,05,Fort Valley State University,13,32.537595,-83.89537
00156600,1671,2022-04,07,Fort Valley State University,13,32.537595,-83.89537
00156900,99546,2022-04,05,Georgia Institute of Technology-Main Campus,13,33.77242,-84.394832
00156900,43954,2022-04,07,Georgia Institute of Technology-Main Campus,13,33.77242,-84.394832
00156900,11172,2022-04,17,Georgia Institute of Technology-Main Campus,13,33.77242,-84.394832
00157200,93881,2022-04,05,Georgia Southern University,13,32.426153,-81.784045
00157200,14820,2022-04,07,Georgia Southern University,13,32.426153,-81.784045
00157200,1269,2022-04,17,Georgia Southern University,13,32.426153,-81.784045
00157300,55,2022-04,01,Georgia Southwestern State University,13,32.054662,-84.217738
00157300,230,2022-04,03,Georgia Southwestern State University,13,32.054662,-84.217738
00157300,14693,2022-04,05,Georgia Southwestern State University,13,32.054662,-84.217738
00157300,3295,2022-04,07,Georgia Southwestern State University,13,32.054662,-84.217738
00157400,248,2022-04,01,Georgia State University,13,33.7527,-84.38667
00157400,51,2022-04,02,Georgia State University,13,33.7527,-84.38667
00157400,139816,2022-04,05,Georgia State University,13,33.7527,-84.38667
00157400,57177,2022-04,07,Georgia State University,13,33.7527,-84.38667
00157400,4811,2022-04,17,Georgia State University,13,33.7527,-84.38667
00157400,5599,2022-04,18,Georgia State University,13,33.7527,-84.38667
00157500,12207,2022-04,03,Gordon State College,13,33.04571,-84.154508
00157500,1531,2022-04,05,Gordon State College,13,33.04571,-84.154508
00157700,54,2022-04,01,Kennesaw State University,13,34.038807,-84.583052
00157700,2,2022-04,02,Kennesaw State University,13,34.038807,-84.583052
00157700,5,2022-04,03,Kennesaw State University,13,34.038807,-84.583052
00157700,18658,2022-04,05,Kennesaw State University,13,34.038807,-84.583052
00157700,938,2022-04,07,Kennesaw State University,13,34.038807,-84.583052
00157700,40,2022-04,17,Kennesaw State University,13,34.038807,-84.583052
00157900,6,2022-04,01,Augusta University,13,33.47037,-81.989071
00157900,9,2022-04,02,Augusta University,13,33.47037,-81.989071
00157900,39,2022-04,03,Augusta University,13,33.47037,-81.989071
00157900,5848,2022-04,05,Augusta University,13,33.47037,-81.989071
00157900,1367,2022-04,07,Augusta University,13,33.47037,-81.989071
00157900,79,2022-04,17,Augusta University,13,33.47037,-81.989071
00157900,838,2022-04,18,Augusta University,13,33.47037,-81.989071
00158100,14,2022-04,01,Middle Georgia State University,13,32.808092,-83.732058
00158100,110,2022-04,02,Middle Georgia State University,13,32.808092,-83.732058
00158100,1608,2022-04,03,Middle Georgia State University,13,32.808092,-83.732058
00158100,3989,2022-04,05,Middle Georgia State University,13,32.808092,-83.732058
00158500,72,2022-04,01,University of North Georgia,13,34.530219,-83.985694
00158500,21,2022-04,02,University of North Georgia,13,34.530219,-83.985694
00158500,2690,2022-04,03,University of North Georgia,13,34.530219,-83.985694
00158500,9354,2022-04,05,University of North Georgia,13,34.530219,-83.985694
00158500,433,2022-04,07,University of North Georgia,13,34.530219,-83.985694
00158800,2490,2023-01,05,Piedmont University,13,34.566042,-83.542126
00158800,3836,2023-01,07,Piedmont University,13,34.566042,-83.542126
00158800,112,2023-01,17,Piedmont University,13,34.566042,-83.542126
00159000,11,2022-04,03,Savannah State University,13,32.024781,-81.063377
00159000,12989,2022-04,05,Savannah State University,13,32.024781,-81.063377
00159000,1481,2022-04,07,Savannah State University,13,32.024781,-81.063377
00159200,878,2022-04,03,South Georgia State College,13,31.495903,-82.855231
00159200,171,2022-04,05,South Georgia State College,13,31.495903,-82.855231
00159800,298,2022-04,01,University of Georgia,13,33.956262,-83.374039
00159800,5,2022-04,02,University of Georgia,13,33.956262,-83.374039
00159800,244460,2022-04,05,University of Georgia,13,33.956262,-83.374039
00159800,45312,2022-04,07,University of Georgia,13,33.956262,-83.374039
00159800,12282,2022-04,17,University of Georgia,13,33.956262,-83.374039
00159800,12585,2022-04,18,University of Georgia,13,33.956262,-83.374039
00159900,2061,2022-04,03,Valdosta State University,13,30.847402,-83.289282
00159900,52064,2022-04,05,Valdosta State University,13,30.847402,-83.289282
00159900,13430,2022-04,07,Valdosta State University,13,30.847402,-83.289282
00159900,374,2022-04,17,Valdosta State University,13,30.847402,-83.289282
00160100,48690,2022-04,05,University of West Georgia,13,33.573621,-85.097762
00160100,12632,2022-04,07,University of West Georgia,13,33.573621,-85.097762
00160100,190,2022-04,17,University of West Georgia,13,33.573621,-85.097762
00160200,33953,2022-04,05,Georgia College & State University,13,33.082787,-83.231962
00160200,10941,2022-04,07,Georgia College & State University,13,33.082787,-83.231962
00160400,2147,2023-01,03,Young Harris College,13,34.933523,-83.84587
00160400,1656,2023-01,05,Young Harris College,13,34.933523,-83.84587
00161000,88231,2022-04,05,University of Hawaii at Manoa,15,21.298598,-157.818979
00161000,17044,2022-04,07,University of Hawaii at Manoa,15,21.298598,-157.818979
00161000,2888,2022-04,17,University of Hawaii at Manoa,15,21.298598,-157.818979
00161000,2645,2022-04,18,University of Hawaii at Manoa,15,21.298598,-157.818979
00161100,17349,2022-04,05,University of Hawaii at Hilo,15,19.701189,-155.080847
00161100,555,2022-04,07,University of Hawaii at Hilo,15,19.701189,-155.080847
00161100,5,2022-04,17,University of Hawaii at Hilo,15,19.701189,-155.080847
00161100,436,2022-04,18,University of Hawaii at Hilo,15,19.701189,-155.080847
00161200,857,2022-04,02,Honolulu Community College,15,21.321785,-157.87
00161200,7325,2022-04,03,Honolulu Community College,15,21.321785,-157.87
00161200,25,2022-04,04,Honolulu Community College,15,21.321785,-157.87
00161300,1374,2022-04,02,Kapiolani Community College,15,21.27148,-157.800213
00161300,11612,2022-04,03,Kapiolani Community College,15,21.27148,-157.800213
00161300,29,2022-04,04,Kapiolani Community College,15,21.27148,-157.800213
00161400,686,2022-04,02,Kauai Community College,15,21.968887,-159.395883
00161400,1827,2022-04,03,Kauai Community College,15,21.968887,-159.395883
00161500,2004,2022-04,02,University of Hawaii Maui College,15,20.88956,-156.477252
00161500,4485,2022-04,03,University of Hawaii Maui College,15,20.88956,-156.477252
00161500,149,2022-04,05,University of Hawaii Maui College,15,20.88956,-156.477252
00178500,15,2021-01,03,Anderson University,18,40.112768,-85.664315
00178500,965,2021-01,05,Anderson University,18,40.112768,-85.664315
00178500,833,2021-01,07,Anderson University,18,40.112768,-85.664315
00178500,53,2021-01,17,Anderson University,18,40.112768,-85.664315
00178600,9,2021-01,01,Ball State University,18,40.203431,-85.409043
00178600,9774,2021-01,03,Ball State University,18,40.203431,-85.409043
00178600,120973,2021-01,05,Ball State University,18,40.203431,-85.409043
00178600,12601,2021-01,07,Ball State University,18,40.203431,-85.409043
00178600,1815,2021-01,17,Ball State University,18,40.203431,-85.409043
00178600,21,2021-01,18,Ball State University,18,40.203431,-85.409043
00178800,9,2021-01,03,Butler University,18,39.8374,-86.172167
00178800,9627,2021-01,05,Butler University,18,39.8374,-86.172167
00178800,989,2021-01,07,Butler University,18,39.8374,-86.172167
00178800,582,2021-01,18,Butler University,18,39.8374,-86.172167
00179300,2295,2021-01,05,Earlham College,18,39.823431,-84.915037
00179300,156,2021-01,07,Earlham College,18,39.823431,-84.915037
00179800,1875,2021-01,05,Franklin College,18,39.478298,-86.047182
00180000,222,2021-01,03,Grace College and Theological Seminary,18,41.22595,-85.814228
00180000,3657,2021-01,05,Grace College and Theological Seminary,18,41.22595,-85.814228
00180000,277,2021-01,07,Grace College and Theological Seminary,18,41.22595,-85.814228
00180100,142,2021-01,05,Hanover College,18,38.715642,-85.460051
00180400,378,2021-01,03,University of Indianapolis,18,39.709571,-86.133969
00180400,9006,2021-01,05,University of Indianapolis,18,39.709571,-86.133969
00180400,1719,2021-01,07,University of Indianapolis,18,39.709571,-86.133969
00180400,18,2021-01,17,University of Indianapolis,18,39.709571,-86.133969
00180400,375,2021-01,18,University of Indianapolis,18,39.709571,-86.133969
00180500,1092,2021-01,03,Indiana Institute of Technology,18,41.078365,-85.116479
00180500,4586,2021-01,05,Indiana Institute of Technology,18,41.078365,-85.116479
00180500,662,2021-01,07,Indiana Institute of Technology,18,41.078365,-85.116479
00180500,25,2021-01,17,Indiana Institute of Technology,18,41.078365,-85.116479
00180700,65,2021-01,01,Indiana State University,18,39.469073,-87.407846
00180700,4336,2021-01,03,Indiana State University,18,39.469073,-87.407846
00180700,58899,2021-01,05,Indiana State University,18,39.469073,-87.407846
00180700,2044,2021-01,07,Indiana State University,18,39.469073,-87.407846
00180700,1733,2021-01,17,Indiana State University,18,39.469073,-87.407846
00180700,22,2021-01,18,Indiana State University,18,39.469073,-87.407846
00180800,468,2021-01,02,University of Southern Indiana,18,37.962374,-87.677214
00180800,3715,2021-01,03,University of Southern Indiana,18,37.962374,-87.677214
00180800,46751,2021-01,05,University of Southern Indiana,18,37.962374,-87.677214
00180800,6252,2021-01,07,University of Southern Indiana,18,37.962374,-87.677214
00180800,32,2021-01,18,University of Southern Indiana,18,37.962374,-87.677214
00180900,4464,2021-01,02,Indiana University-Bloomington,18,39.16609,-86.526559
00180900,1420,2021-01,03,Indiana University-Bloomington,18,39.16609,-86.526559
00180900,239033,2021-01,05,Indiana University-Bloomington,18,39.16609,-86.526559
00180900,56606,2021-01,07,Indiana University-Bloomington,18,39.16609,-86.526559
00180900,12553,2021-01,17,Indiana University-Bloomington,18,39.16609,-86.526559
00180900,8431,2021-01,18,Indiana University-Bloomington,18,39.16609,-86.526559
00181100,46,2021-01,02,Indiana University-East,18,39.868707,-84.881923
00181100,1653,2021-01,03,Indiana University-East,18,39.868707,-84.881923
00181100,8975,2021-01,05,Indiana University-East,18,39.868707,-84.881923
00181100,195,2021-01,07,Indiana University-East,18,39.868707,-84.881923
00181300,1141,2021-01,02,Indiana University-Purdue University-Indianapolis,18,39.772948,-86.172217
00181300,12907,2021-01,03,Indiana University-Purdue University-Indianapolis,18,39.772948,-86.172217
00181300,114016,2021-01,05,Indiana University-Purdue University-Indianapolis,18,39.772948,-86.172217
00181300,43515,2021-01,07,Indiana University-Purdue University-Indianapolis,18,39.772948,-86.172217
00181300,1466,2021-01,17,Indiana University-Purdue University-Indianapolis,18,39.772948,-86.172217
00181300,19123,2021-01,18,Indiana University-Purdue University-Indianapolis,18,39.772948,-86.172217
00181400,34,2021-01,02,Indiana University-Kokomo,18,40.460062,-86.132048
00181400,3755,2021-01,03,Indiana University-Kokomo,18,40.460062,-86.132048
00181400,11645,2021-01,05,Indiana University-Kokomo,18,40.460062,-86.132048
00181400,947,2021-01,07,Indiana University-Kokomo,18,40.460062,-86.132048
00181500,446,2021-01,02,Indiana University-Northwest,18,41.557324,-87.337249
00181500,6145,2021-01,03,Indiana University-Northwest,18,41.557324,-87.337249
00181500,15620,2021-01,05,Indiana University-Northwest,18,41.557324,-87.337249
00181500,3020,2021-01,07,Indiana University-Northwest,18,41.557324,-87.337249
00181600,370,2021-01,02,Indiana University-South Bend,18,41.665324,-86.221991
00181600,4263,2021-01,03,Indiana University-South Bend,18,41.665324,-86.221991
00181600,24294,2021-01,05,Indiana University-South Bend,18,41.665324,-86.221991
00181600,5886,2021-01,07,Indiana University-South Bend,18,41.665324,-86.221991
00181700,41,2021-01,02,Indiana University-Southeast,18,38.345191,-85.819985
00181700,3373,2021-01,03,Indiana University-Southeast,18,38.345191,-85.819985
00181700,25697,2021-01,05,Indiana University-Southeast,18,38.345191,-85.819985
00181700,6315,2021-01,07,Indiana University-Southeast,18,38.345191,-85.819985
00182000,3,2021-01,03,Manchester University,18,41.010549,-85.762643
00182000,464,2021-01,05,Manchester University,18,41.010549,-85.762643
00182000,32,2021-01,07,Manchester University,18,41.010549,-85.762643
00182200,276,2021-01,01,Indiana Wesleyan University-Marion,18,40.517937,-85.667503
00182200,3575,2021-01,03,Indiana Wesleyan University-Marion,18,40.517937,-85.667503
00182200,7638,2021-01,05,Indiana Wesleyan University-Marion,18,40.517937,-85.667503
00182200,8581,2021-01,07,Indiana Wesleyan University-Marion,18,40.517937,-85.667503
00182200,68,2021-01,17,Indiana Wesleyan University-Marion,18,40.517937,-85.667503
00182200,7,2021-01,18,Indiana Wesleyan University-Marion,18,40.517937,-85.667503
00182500,3219,2021-01,01,Purdue University-Main Campus,18,40.428206,-86.914435
00182500,69,2021-01,02,Purdue University-Main Campus,18,40.428206,-86.914435
00182500,14191,2021-01,03,Purdue University-Main Campus,18,40.428206,-86.914435
00182500,234098,2021-01,05,Purdue University-Main Campus,18,40.428206,-86.914435
00182500,43323,2021-01,07,Purdue University-Main Campus,18,40.428206,-86.914435
00182500,16465,2021-01,17,Purdue University-Main Campus,18,40.428206,-86.914435
00182500,6480,2021-01,18,Purdue University-Main Campus,18,40.428206,-86.914435
00182700,692,2021-01,01,Purdue University Northwest,18,41.584324,-87.474236
00182700,162,2021-01,02,Purdue University Northwest,18,41.584324,-87.474236
00182700,6558,2021-01,03,Purdue University Northwest,18,41.584324,-87.474236
00182700,34654,2021-01,05,Purdue University Northwest,18,41.584324,-87.474236
00182700,7510,2021-01,07,Purdue University Northwest,18,41.584324,-87.474236
00182800,750,2021-01,01,Purdue University Fort Wayne,18,41.117278,-85.108962
00182800,485,2021-01,02,Purdue University Fort Wayne,18,41.117278,-85.108962
00182800,12984,2021-01,03,Purdue University Fort Wayne,18,41.117278,-85.108962
00182800,38037,2021-01,05,Purdue University Fort Wayne,18,41.117278,-85.108962
00182800,6014,2021-01,07,Purdue University Fort Wayne,18,41.117278,-85.108962
00183000,2902,2021-01,05,Rose-Hulman Institute of Technology,18,39.483602,-87.326749
00183000,243,2021-01,07,Rose-Hulman Institute of Technology,18,39.483602,-87.326749
00183200,1,2021-01,01,University of Saint Francis-Fort Wayne,18,41.087205,-85.177246
00183200,800,2021-01,03,University of Saint Francis-Fort Wayne,18,41.087205,-85.177246
00183200,2871,2021-01,05,University of Saint Francis-Fort Wayne,18,41.087205,-85.177246
00183200,694,2021-01,07,University of Saint Francis-Fort Wayne,18,41.087205,-85.177246
00183500,16,2021-01,03,Saint Mary-of-the-Woods College,18,39.508546,-87.463791
00183500,179,2021-01,05,Saint Mary-of-the-Woods College,18,39.508546,-87.463791
00183500,296,2021-01,07,Saint Mary-of-the-Woods College,18,39.508546,-87.463791
00183900,14,2021-01,03,Trine University,18,41.632502,-85.008009
00183900,732,2021-01,05,Trine University,18,41.632502,-85.008009
00183900,16,2021-01,07,Trine University,18,41.632502,-85.008009
00183901,41,2021-01,03,Trine University-Regional/Non-Traditional Campuses,18,41.632502,-85.008009
00183901,1573,2021-01,05,Trine University-Regional/Non-Traditional Campuses,18,41.632502,-85.008009
00183901,168,2021-01,07,Trine University-Regional/Non-Traditional Campuses,18,41.632502,-85.008009
00184200,5,2021-01,01,Valparaiso University,18,41.462239,-87.040172
00184200,12,2021-01,03,Valparaiso University,18,41.462239,-87.040172
00184200,8225,2021-01,05,Valparaiso University,18,41.462239,-87.040172
00184200,1339,2021-01,07,Valparaiso University,18,41.462239,-87.040172
00184200,1,2021-01,17,Valparaiso University,18,41.462239,-87.040172
00184200,899,2021-01,18,Valparaiso University,18,41.462239,-87.040172
00184300,1463,2021-01,01,Vincennes University,18,38.686318,-87.523407
00184300,1037,2021-01,02,Vincennes University,18,38.686318,-87.523407
00184300,35324,2021-01,03,Vincennes University,18,38.686318,-87.523407
00184300,1765,2021-01,05,Vincennes University,18,38.686318,-87.523407
00184400,1224,2021-01,05,Wabash College,18,40.037588,-86.906
00184800,334,2022-04,01,Southeastern Community College,19,40.814496,-91.171881
00184800,4465,2022-04,02,Southeastern Community College,19,40.814496,-91.171881
00184800,13805,2022-04,03,Southeastern Community College,19,40.814496,-91.171881
00185700,87,2022-04,01,Southwestern Community College,19,41.073437,-94.380906
00185700,2801,2022-04,02,Southwestern Community College,19,41.073437,-94.380906
00185700,6114,2022-04,03,Southwestern Community College,19,41.073437,-94.380906
00186400,49,2022-04,01,Iowa Lakes Community College,19,43.401376,-94.835661
00186400,4934,2022-04,02,Iowa Lakes Community College,19,43.401376,-94.835661
00186400,12555,2022-04,03,Iowa Lakes Community College,19,43.401376,-94.835661
00186500,897,2022-04,01,Iowa Central Community College,19,42.490067,-94.20299
00186500,4053,2022-04,02,Iowa Central Community College,19,42.490067,-94.20299
00186500,19691,2022-04,03,Iowa Central Community College,19,42.490067,-94.20299
00186900,178999,2021-07,05,Iowa State University,19,42.026212,-93.648504
00186900,24605,2021-07,07,Iowa State University,19,42.026212,-93.648504
00186900,8505,2021-07,17,Iowa State University,19,42.026212,-93.648504
